step,lane,answer_ce,answer_acc,tail_gate,fill_gate
450,srd,5.03978,0,0.916804,0.320885
450,srd_f,4.54001,0,0.796594,0.798086
475,exact,4.45549,0,0,0
475,kimi,4.28895,0.03125,0,0
475,srd,4.96219,0,0.910358,0.310882
475,srd_f,4.35339,0,0.746643,0.738639
500,exact,4.43682,0.03125,0,0
500,kimi,4.3466,0,0,0
500,srd,4.93734,0,0.900416,0.303625
500,srd_f,4.42312,0.03125,0.718763,0.726618
525,exact,4.52456,0,0,0
525,kimi,4.37938,0,0,0
525,srd,4.96153,0,0.885792,0.299108
525,srd_f,4.46212,0,0.718326,0.715367
550,exact,4.4705,0,0,0
550,kimi,4.40213,0,0,0
550,srd,5.14327,0,0.823201,0.312301
550,srd_f,4.43544,0,0.709255,0.701596
575,exact,4.28008,0,0,0
575,kimi,4.21263,0,0,0
575,srd,4.41657,0,0.754634,0.345557
575,srd_f,4.27575,0,0.742031,0.741127
600,exact,4.3897,0,0,0
600,kimi,4.26804,0,0,0
600,srd,4.52466,0,0.774991,0.441876
600,srd_f,4.30194,0,0.711269,0.711462
625,exact,4.34964,0,0,0
625,kimi,4.25302,0,0,0
625,srd,4.54038,0,0.741431,0.353375
625,srd_f,4.28959,0,0.699977,0.695531
650,exact,4.57756,0,0,0
650,kimi,4.3622,0,0,0
650,srd,4.53211,0,0.754311,0.325675
650,srd_f,4.44059,0,0.686102,0.688326
675,exact,5.17803,0,0,0
675,kimi,4.39479,0,0,0
675,srd,4.4981,0.03125,0.745422,0.322502
675,srd_f,4.43546,0.03125,0.684717,0.681759
700,exact,4.23474,0.03125,0,0
700,kimi,4.2259,0.03125,0,0
700,srd,4.28836,0,0.738237,0.321514
700,srd_f,4.24723,0,0.68263,0.677838
725,exact,4.3113,0,0,0
725,kimi,4.24696,0,0,0
725,srd,4.28379,0,0.722839,0.315282
725,srd_f,4.25374,0,0.667544,0.675033
750,exact,4.2671,0,0,0
750,kimi,4.24491,0,0,0
750,srd,4.26152,0,0.701543,0.306867
750,srd_f,4.24386,0,0.660249,0.666469
775,exact,4.28093,0,0,0
775,kimi,4.25784,0.03125,0,0
775,srd,4.27184,0,0.689194,0.309163
775,srd_f,4.25861,0.0625,0.657124,0.664402
800,exact,4.18611,0,0,0
800,kimi,4.18256,0,0,0
800,srd,4.19162,0,0.680548,0.303827
800,srd_f,4.1638,0,0.672988,0.65965
825,exact,4.27125,0,0,0
825,kimi,4.24478,0,0,0
825,srd,4.2896,0.03125,0.683027,0.299761
825,srd_f,4.23818,0,0.650211,0.653504
850,exact,4.25445,0.03125,0,0
850,kimi,4.21836,0.03125,0,0
850,srd,4.26554,0.03125,0.687378,0.301187
850,srd_f,4.23047,0.03125,0.642011,0.652854
875,exact,4.25356,0.0625,0,0
875,kimi,4.22995,0.0625,0,0
875,srd,4.26699,0.0625,0.682218,0.300232
875,srd_f,4.23357,0.0625,0.650323,0.652992
900,exact,4.34623,0,0,0
900,kimi,4.33595,0,0,0
900,srd,4.41258,0,0.669892,0.299546
900,srd_f,4.34603,0,0.648947,0.648114
925,exact,4.28773,0,0,0
925,kimi,4.27179,0,0,0
925,srd,4.29336,0,0.660519,0.300171
925,srd_f,4.27402,0,0.646348,0.647243
950,exact,4.35096,0.0625,0,0
950,kimi,4.32777,0.0625,0,0
950,srd,4.34588,0.0625,0.65695,0.298849
950,srd_f,4.31995,0.0625,0.642573,0.644396
975,exact,4.47491,0,0,0
975,kimi,4.4248,0,0,0
975,srd,4.45682,0,0.651905,0.296369
975,srd_f,4.42368,0,0.648087,0.643332
1000,exact,4.41008,0,0,0
1000,kimi,4.36108,0,0,0
1000,srd,4.39497,0,0.651815,0.299147
1000,srd_f,4.3609,0,0.630161,0.642062
1025,exact,4.33996,0.0625,0,0
1025,kimi,4.31187,0.0625,0,0
1025,srd,4.31229,0.0625,0.64362,0.295948
1025,srd_f,4.30663,0.0625,0.644052,0.637461
1050,exact,4.32805,0,0,0
1050,kimi,4.29629,0,0,0
1050,srd,4.29495,0,0.639605,0.301951
1050,srd_f,4.29617,0,0.636894,0.635428
1075,exact,4.28007,0,0,0
1075,kimi,4.26335,0,0,0
1075,srd,4.25049,0,0.640224,0.293579
1075,srd_f,4.24834,0,0.623654,0.636074
1100,exact,4.18909,0.03125,0,0
1100,kimi,4.19725,0.03125,0,0
1100,srd,4.17899,0.03125,0.64177,0.293288
1100,srd_f,4.19808,0.03125,0.616934,0.634988
1125,exact,4.22598,0.03125,0,0
1125,kimi,4.2213,0.03125,0,0
1125,srd,4.22251,0.03125,0.633032,0.288305
1125,srd_f,4.27321,0.03125,0.842634,0.836487
1150,exact,4.20074,0.03125,0,0
1150,kimi,4.18856,0.03125,0,0
1150,srd,4.18877,0.03125,0.629154,0.290784
1150,srd_f,4.20589,0.03125,0.847559,0.853361
1175,exact,4.23715,0.03125,0,0
1175,kimi,4.22644,0.03125,0,0
1175,srd,4.22876,0.03125,0.627268,0.290534
1175,srd_f,4.25877,0.03125,0.746111,0.751966
1200,exact,4.26488,0.03125,0,0
1200,kimi,4.25047,0.03125,0,0
1200,srd,4.25123,0.03125,0.621954,0.291868
1200,srd_f,4.28323,0,0.680129,0.680068
1225,exact,4.31761,0,0,0
1225,kimi,4.30543,0,0,0
1225,srd,4.31308,0,0.618178,0.288309
1225,srd_f,4.30891,0.03125,0.709235,0.698504
1250,exact,4.28445,0.03125,0,0
1250,kimi,4.26669,0.03125,0,0
1250,srd,4.26326,0.03125,0.614567,0.286499
1250,srd_f,4.27489,0.03125,0.650449,0.651682
1275,exact,4.37179,0,0,0
1275,kimi,4.36565,0,0,0
1275,srd,4.36574,0,0.609171,0.284768
1275,srd_f,4.35301,0,0.650824,0.647928
1300,exact,4.2915,0,0,0
1300,kimi,4.28536,0,0,0
1300,srd,4.28428,0,0.60362,0.285085
1300,srd_f,4.28863,0,0.631176,0.636463
1325,exact,4.32328,0,0,0
1325,kimi,4.32351,0,0,0
1325,srd,4.32416,0,0.597437,0.282998
1325,srd_f,4.46893,0.03125,0.872201,0.876203
1350,exact,4.26186,0.0625,0,0
1350,kimi,4.2597,0.0625,0,0
1350,srd,4.26766,0.0625,0.593446,0.283771
1350,srd_f,4.29426,0.03125,0.80137,0.78346
1375,exact,4.28339,0.03125,0,0
1375,kimi,4.27136,0.03125,0,0
1375,srd,4.27586,0,0.588121,0.28446
1375,srd_f,4.30312,0,0.721158,0.719516
1400,exact,4.25759,0,0,0
1400,kimi,4.23739,0,0,0
1400,srd,4.2395,0,0.582011,0.283217
1400,srd_f,4.25738,0,0.670496,0.67086
1425,exact,4.19509,0,0,0
1425,kimi,4.17583,0,0,0
1425,srd,4.17148,0,0.575826,0.285599
1425,srd_f,4.2122,0,0.632382,0.647899
1450,exact,4.2074,0,0,0
1450,kimi,4.18591,0,0,0
1450,srd,4.17555,0,0.571405,0.282893
1450,srd_f,4.206,0,0.639795,0.63201
1475,exact,5.51475,0,0,0
1475,kimi,4.17514,0.03125,0,0
1475,srd,4.16881,0.03125,0.564506,0.284312
1475,srd_f,4.18845,0.03125,0.613067,0.627085
1500,exact,4.23381,0.03125,0,0
1500,kimi,4.22909,0,0,0
1500,srd,4.22714,0.03125,0.558342,0.286326
1500,srd_f,4.24441,0,0.631178,0.621744
1525,exact,4.30776,0,0,0
1525,kimi,4.31337,0.03125,0,0
1525,srd,4.31739,0.03125,0.548669,0.283811
1525,srd_f,4.31805,0,0.608883,0.616568
1550,exact,4.35464,0,0,0
1550,kimi,4.35705,0,0,0
1550,srd,4.36573,0,0.534905,0.283596
1550,srd_f,4.35917,0,0.608022,0.615208
1575,exact,4.26566,0,0,0
1575,kimi,4.25687,0,0,0
1575,srd,4.26429,0,0.525411,0.285918
1575,srd_f,4.26779,0,0.600133,0.610763
1600,exact,4.29031,0.03125,0,0
1600,kimi,4.2452,0.0625,0,0
1600,srd,4.24947,0.0625,0.50913,0.282294
1600,srd_f,4.26185,0,0.621141,0.625056
1625,exact,4.24126,0.03125,0,0
1625,kimi,4.24584,0.03125,0,0
1625,srd,4.23935,0.03125,0.496554,0.281007
1625,srd_f,4.25541,0.03125,0.605164,0.60773
1650,exact,4.19524,0.03125,0,0
1650,kimi,4.19745,0.0625,0,0
1650,srd,4.1938,0.0625,0.491372,0.285809
1650,srd_f,4.21174,0.03125,0.627136,0.621306
1675,exact,4.20492,0.03125,0,0
1675,kimi,4.1995,0.03125,0,0
1675,srd,4.20349,0.03125,0.473763,0.284394
1675,srd_f,4.22157,0.03125,0.619772,0.62829
1700,exact,4.23695,0.03125,0,0
1700,kimi,4.21549,0.03125,0,0
1700,srd,4.21926,0.03125,0.457661,0.281327
1700,srd_f,4.23438,0.0625,0.974789,0.971902
1725,exact,4.26614,0,0,0
1725,kimi,4.26281,0,0,0
1725,srd,4.26505,0,0.441125,0.284067
1725,srd_f,4.25394,0,0.791385,0.792398
1750,exact,4.32652,0,0,0
1750,kimi,4.32344,0,0,0
1750,srd,4.3253,0,0.433148,0.280914
1750,srd_f,4.31545,0,0.712824,0.689123
1775,exact,4.30984,0,0,0
1775,kimi,4.3132,0,0,0
1775,srd,4.31364,0,0.417458,0.281198
1775,srd_f,4.29664,0,0.651223,0.646646
1800,exact,4.33943,0,0,0
1800,kimi,4.3377,0,0,0
1800,srd,4.34152,0,0.400344,0.282366
1800,srd_f,4.33216,0,0.63176,0.629334
1825,exact,4.22799,0.0625,0,0
1825,kimi,4.22647,0,0,0
1825,srd,4.2266,0.0625,0.386491,0.281935
1825,srd_f,4.21658,0,0.625423,0.617328
1850,exact,4.24534,0.03125,0,0
1850,kimi,4.24738,0.03125,0,0
1850,srd,4.24659,0.03125,0.377043,0.28287
1850,srd_f,4.25345,0.03125,0.618672,0.611225
1875,exact,4.2224,0.03125,0,0
1875,kimi,4.22599,0.03125,0,0
1875,srd,4.22466,0.03125,0.366708,0.280564
1875,srd_f,4.21871,0.03125,0.606574,0.605882
1900,exact,4.21636,0,0,0
1900,kimi,4.21919,0,0,0
1900,srd,4.21853,0,0.360485,0.280789
1900,srd_f,4.21427,0,0.601062,0.601214
1925,exact,4.19361,0,0,0
1925,kimi,4.19524,0,0,0
1925,srd,4.19987,0,0.352445,0.280517
1925,srd_f,4.20169,0,0.598016,0.596719
1950,exact,4.26205,0,0,0
1950,kimi,4.26662,0,0,0
1950,srd,4.26949,0,0.35115,0.28296
1950,srd_f,4.27904,0,0.593682,0.596413
1975,exact,4.32326,0,0,0
1975,kimi,4.32574,0,0,0
1975,srd,4.3254,0,0.355215,0.278906
1975,srd_f,4.33283,0,0.61753,0.591128
2000,exact,4.34067,0,0,0
2000,kimi,4.34875,0,0,0
2000,srd,4.33947,0,0.350729,0.281607
2000,srd_f,4.36054,0,0.598946,0.588124
